%time,field.header.seq,field.header.stamp,field.header.frame_id,field.ns,field.id,field.type,field.action,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.scale.x,field.scale.y,field.scale.z,field.color.r,field.color.g,field.color.b,field.color.a,field.lifetime,field.frame_locked,field.text,field.mesh_resource,field.mesh_use_embedded_materials
1450008946439990193,1489,1450008946365063118,/camera1,basic_shapes,8,1,0,-0.0464044053587,0.0912966138898,0.611073014934,-0.00481382700494,0.999885216527,0.00421874457,-0.0137325538023,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008946547257020,1490,1450008946459243363,/camera1,basic_shapes,8,1,0,-0.0467111533731,0.0922667417502,0.619126132067,-0.00398024451034,0.993956979033,-0.109272087968,-0.00965879269576,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008946641908905,1491,1450008946566166743,/camera1,basic_shapes,8,1,0,-0.0457912891213,0.0917338614207,0.614138448903,-0.00969007763171,0.999903057145,0.00482382592051,0.00875839084581,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008946743760194,1492,1450008946656509140,/camera1,basic_shapes,8,1,0,-0.0453542646393,0.0912206557592,0.613279926367,-0.0045438231203,0.984650965665,-0.168629218407,0.0447885720412,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008946846217498,1493,1450008946699130831,/camera1,basic_shapes,8,1,0,-0.0455037801382,0.0917970851082,0.616903076754,-0.00524610036657,0.988132674315,-0.152032561472,0.0212696176424,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008946941851381,1494,1450008946822885642,/camera1,basic_shapes,8,1,0,-0.0446933457828,0.0916318771462,0.613917406288,-0.00945840442242,0.999850469146,0.0142218663973,0.00270489370515,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008947044636823,1495,1450008946922971849,/camera1,basic_shapes,8,1,0,-0.0441859714423,0.0909938325625,0.609735932415,-0.00518196621002,0.999440679062,0.0291563002081,-0.0155366154953,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008947143096596,1496,1450008947056805352,/camera1,basic_shapes,8,1,0,-0.0445581990515,0.0922912121006,0.6204573347,-0.00457591559108,0.990204249543,-0.138780375677,0.0146496590532,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008947241929920,1497,1450008947167737895,/camera1,basic_shapes,8,1,0,-0.0431381280078,0.0909245761145,0.609409672916,-0.00546084295049,0.999260566628,0.0358824437772,-0.0126865836812,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008947343527734,1498,1450008947255002393,/camera1,basic_shapes,8,1,0,-0.0431404570096,0.091027686286,0.61023099491,-0.00533089163947,0.999408751621,0.0319346167542,-0.011571906939,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008947443642282,1499,1450008947336152023,/camera1,basic_shapes,8,1,0,-0.0432402983608,0.0913417842598,0.614327728855,-0.00472154002149,0.985156518005,-0.168039886677,0.0347410215461,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008947539875542,1500,1450008947455225064,/camera1,basic_shapes,8,1,0,-0.0433864313895,0.0920435781016,0.618806254625,-0.00500756675991,0.989387501356,-0.144975705324,0.00832714239895,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008947646113773,1501,1450008947529326593,/camera1,basic_shapes,8,1,0,-0.0425302980824,0.0916210109748,0.614048598755,-0.0104493646488,0.999731819417,0.0188805175833,0.0084039323875,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008947746500466,1502,1450008947632981809,/camera1,basic_shapes,8,1,0,-0.0419859219001,0.0908570259446,0.608647409828,-0.00446551786536,0.999297102654,0.0306477351627,-0.0211205138868,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008947839928764,1503,1450008947721597084,/camera1,basic_shapes,8,1,0,-0.0421351603649,0.0912317154749,0.61364355158,-0.00453670826516,0.984624966116,-0.170520147382,0.0376294262116,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008947941159534,1504,1450008947825272901,/camera1,basic_shapes,8,1,0,-0.0420497778053,0.0917992189924,0.617087662307,-0.00595508898077,0.989750820933,-0.142477599838,-0.00761465178447,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008948041737992,1505,1450008947929778899,/camera1,basic_shapes,8,1,0,-0.0415446739046,0.0917125625829,0.615095207272,-0.0115584658947,0.999403000717,0.0236014437407,0.0224280154448,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008948140229067,1506,1450008948055178608,/camera1,basic_shapes,8,1,0,-0.0409519514281,0.0908963098741,0.609354351865,-0.004630132471,0.999223466906,0.0360141320798,-0.0152972987542,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008948243672333,1507,1450008948125773553,/camera1,basic_shapes,8,1,0,-0.0411125434512,0.0914238746292,0.615229529936,-0.00426706390225,0.985253987295,-0.169527044237,0.0227366214892,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008948344724808,1508,1450008948232376935,/camera1,basic_shapes,8,1,0,-0.0412755497437,0.0921957050543,0.620357743211,-0.00374005840407,0.988802194493,-0.148633891748,0.0128139905031,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008948445654930,1509,1450008948386503799,/camera1,basic_shapes,8,1,0,-0.0398929487268,0.0908646538616,0.609539669098,-0.00409416950986,0.999023875424,0.0432868061078,-0.00779657138801,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008948544495144,1510,1450008948422715976,/camera1,basic_shapes,8,1,0,-0.0398730294684,0.0908270137155,0.60912151616,-0.00411792681223,0.999038265617,0.0418301553508,-0.0124829729889,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008948643308001,1511,1450008948522617887,/camera1,basic_shapes,8,1,0,-0.0400922999247,0.0916701341579,0.617331915248,-0.00237145261488,0.98566470043,-0.168424120382,0.00963276766604,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008948745120701,1512,1450008948654980688,/camera1,basic_shapes,8,1,0,-0.0390102701054,0.0911979132316,0.612149014308,-0.0061265255303,0.99894947386,0.0420426438145,0.0171706278424,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008948855336918,1513,1450008948721782830,/camera1,basic_shapes,8,1,0,-0.0388708469145,0.0909841799916,0.610931430226,-0.00364446190686,0.998696925748,0.0483638367697,0.0158778994989,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008948947238570,1514,1450008948819474411,/camera1,basic_shapes,8,1,0,-0.03892029476,0.090929614239,0.61322780946,0.00223935865404,0.981475081967,-0.191125700973,0.0131383095401,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008949041534927,1515,1450008948970661097,/camera1,basic_shapes,8,1,0,-0.0390069738125,0.0926523200229,0.622727372642,-0.00589086968152,0.999159001398,0.0050642375061,0.0402609125435,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008949142924374,1516,1450008949066951188,/camera1,basic_shapes,8,1,0,-0.0377952154491,0.0909783456808,0.610930923674,-0.00355918026647,0.998683845,0.0486712784668,0.0157802605936,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008949246146037,1517,1450008949166519571,/camera1,basic_shapes,8,1,0,-0.0378076512283,0.0910545091544,0.611627005736,-0.00387905180603,0.998436199448,0.0486380925716,0.0272845110016,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008949343297967,1518,1450008949256169991,/camera1,basic_shapes,8,1,0,-0.0378967935508,0.0915063576654,0.617023579805,0.00150435626983,0.983607236191,-0.180240928666,-0.00526777552193,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008949443625793,1519,1450008949325762380,/camera1,basic_shapes,8,1,0,-0.036771407807,0.0910381482718,0.611631535037,-0.00425651252325,0.998476062702,0.0484606707152,0.0260575844397,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008949544072964,1520,1450008949421443031,/camera1,basic_shapes,8,1,0,-0.036700465542,0.0907476448431,0.610461838836,-0.00439662630341,0.99905398272,0.0421200814397,0.00988473715505,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008949645103269,1521,1450008949519725281,/camera1,basic_shapes,8,1,0,-0.0367286508325,0.0908983899119,0.611305300981,-0.00480011048825,0.999017448675,0.0410329947966,0.0160433637673,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008949743232967,1522,1450008949655117325,/camera1,basic_shapes,8,1,0,-0.0369052753971,0.0919981374296,0.621366701023,-0.00319833759051,0.990919299759,-0.131621129946,0.0272871792958,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008949839874106,1523,1450008949720318376,/camera1,basic_shapes,8,1,0,-0.0361529889503,0.0910685393377,0.615986838663,-0.00227893398753,0.986969448764,-0.136381349845,0.0853594814899,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008949943912800,1524,1450008949822624276,/camera1,basic_shapes,8,1,0,-0.0356196576198,0.0904533112819,0.610387184101,-0.00298933809568,0.999802268385,0.0165967945971,0.0105372860936,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008950045147167,1525,1450008949957462525,/camera1,basic_shapes,8,1,0,-0.0356515345682,0.0905039877001,0.612867651451,-0.00146162552527,0.989416584196,-0.143264562232,0.0229772012455,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008950142057408,1526,1450008950035597644,/camera1,basic_shapes,8,1,0,-0.0354051184486,0.0913245495243,0.617976841835,-0.00724390823301,0.990691731211,-0.0883700722207,0.103286736026,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008950248761369,1527,1450008950187721260,/camera1,basic_shapes,8,1,0,-0.0345473772691,0.0902691817174,0.610635431767,-0.00100493970206,0.999791120293,-0.0103009775999,0.0176237266324,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008950344650735,1528,1450008950263866600,/camera1,basic_shapes,8,1,0,-0.0345831214847,0.0904527633989,0.612026293656,-0.00219055947105,0.999321283861,-0.0240858460155,0.0277856994519,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008950441415142,1529,1450008950292506894,/camera1,basic_shapes,8,1,0,-0.0344822849643,0.0903613200969,0.612526589109,0.00229327150285,0.99117030546,-0.129203188335,-0.0297103114242,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008950541438022,1530,1450008950397459404,/camera1,basic_shapes,8,1,0,-0.0343980775799,0.0909933160638,0.616103771997,0.00592127247538,0.996576586699,-0.0620404163759,-0.0543234029865,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008950640114807,1531,1450008950555937973,/camera1,basic_shapes,8,1,0,-0.0334725581195,0.0902651632199,0.610628772821,-0.000995326647895,0.999797573275,-0.0101812454265,0.0173252428248,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008950743266868,1532,1450008950632087844,/camera1,basic_shapes,8,1,0,-0.0334901585147,0.0903605637414,0.611346338678,-0.00168748984801,0.999592148341,-0.0168627401652,0.0229855899948,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008950849043772,1533,1450008950724304683,/camera1,basic_shapes,8,1,0,-0.0333262429496,0.0902574810798,0.611905140657,0.00242944026579,0.989855583153,-0.134915197567,-0.044473720179,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008950947330897,1534,1450008950819674960,/camera1,basic_shapes,8,1,0,-0.0327867731287,0.0905779702318,0.613921460036,-0.000855496656534,0.988855409802,-0.119239947272,0.0891407965251,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008951045002535,1535,1450008950957264117,/camera1,basic_shapes,8,1,0,-0.0323978600994,0.0902612782864,0.610622612255,-0.00098517070732,0.99980393199,-0.0100657172719,0.0170237584505,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008951141242467,1536,1450008951056324419,/camera1,basic_shapes,8,1,0,-0.0323978600994,0.0902612782864,0.610622612255,-0.00098517070732,0.99980393199,-0.0100657172719,0.0170237584505,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008951245452177,1537,1450008951141821828,/camera1,basic_shapes,8,1,0,-0.0323978600994,0.0902612782864,0.610622612255,-0.00098517070732,0.99980393199,-0.0100657172719,0.0170237584505,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008951344562190,1538,1450008951233335212,/camera1,basic_shapes,8,1,0,-0.0324304120346,0.0904776797371,0.612245733507,-0.00190819849747,0.999369158575,-0.0247722523383,0.0253767448995,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008951443439998,1539,1450008951340880916,/camera1,basic_shapes,8,1,0,-0.032173638363,0.0909308447749,0.615635228778,0.00699281098241,0.997046240267,-0.0537050205666,-0.0544579299165,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008951544339422,1540,1450008951460120446,/camera1,basic_shapes,8,1,0,-0.0313551354142,0.0900427666839,0.610555488537,0.00126184260306,0.987282303829,-0.14136603707,0.0727165996288,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008951643083703,1541,1450008951556893956,/camera1,basic_shapes,8,1,0,-0.031323280071,0.0902575285181,0.610616961111,-0.000974490943505,0.999810192546,-0.00995444274995,0.0167193994239,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008951743970643,1542,1450008951674858941,/camera1,basic_shapes,8,1,0,-0.0313232800986,0.0902575285598,0.610616961412,-0.000974490876814,0.999810192533,-0.00995444456676,0.0167193991505,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008951843250948,1543,1450008951760305952,/camera1,basic_shapes,8,1,0,-0.0313797943613,0.0905761994122,0.613836003435,0.00113111669019,0.994007959854,-0.109230405132,0.00395157129998,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008951940913241,1544,1450008951792047611,/camera1,basic_shapes,8,1,0,-0.0312020515142,0.0909397923262,0.615674771611,0.00607686140537,0.997473155317,-0.0499246712045,-0.0501787144313,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008952046053566,1545,1450008951934072470,/camera1,basic_shapes,8,1,0,-0.0302696933159,0.0901060333894,0.610954764297,0.00120304856521,0.989009269821,-0.136292660264,0.057302073607,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008952146695336,1546,1450008952070455266,/camera1,basic_shapes,8,1,0,-0.0302488150128,0.0902539159232,0.610611833387,-0.000963305964085,0.999816351016,-0.00984748948553,0.0164122891001,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008952244103350,1547,1450008952120930536,/camera1,basic_shapes,8,1,0,-0.0302488150128,0.0902539159232,0.610611833387,-0.000963305964085,0.999816351016,-0.00984748948553,0.0164122891001,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008952342641512,1548,1450008952255280123,/camera1,basic_shapes,8,1,0,-0.030054953278,0.0909767369892,0.616076027938,0.00622589568826,0.996610888899,-0.0621304973695,-0.0535516166572,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008952440565450,1549,1450008952330365041,/camera1,basic_shapes,8,1,0,-0.0293266573105,0.0901961267156,0.611579311606,0.000657820618376,0.987506763497,-0.136332702279,0.0790148948507,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008952545333116,1550,1450008952433052581,/camera1,basic_shapes,8,1,0,-0.0291744615349,0.0902504417935,0.610607237923,-0.000951635711106,0.999822403794,-0.0097448941627,0.0161025556911,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008952643949059,1551,1450008952518997015,/camera1,basic_shapes,8,1,0,-0.0291937886526,0.090219041743,0.611664676709,0.00122306599584,0.991663101213,-0.128835363526,0.00206080239219,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008952742650214,1552,1450008952621340603,/camera1,basic_shapes,8,1,0,-0.0289469096583,0.0909712172146,0.616026231866,0.00632219752466,0.99672485395,-0.058998081039,-0.0549438055687,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008952842952812,1553,1450008952753047015,/camera1,basic_shapes,8,1,0,-0.0281002163797,0.0902471079968,0.610603187741,-0.000939499415021,0.999828347181,-0.00964671892002,0.0157903238753,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008952943814584,1554,1450008952885954108,/camera1,basic_shapes,8,1,0,-0.0281172886122,0.0902150335035,0.611659740851,0.00120792586339,0.991632533719,-0.129085801646,0.000561068557436,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008953043253378,1555,1450008952987297406,/camera1,basic_shapes,8,1,0,-0.0279682529549,0.0906780618442,0.61461517646,0.0034003730533,0.992358690836,-0.111819988611,-0.0520476352322,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008953143807317,1556,1450008953018945800,/camera1,basic_shapes,8,1,0,-0.0278835633157,0.0909924856384,0.616320851943,0.00506143585805,0.996083922641,-0.0713742706992,-0.0519318245924,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008953241061339,1557,1450008953156368156,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008953341003599,1558,1450008953267503375,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008953441647155,1559,1450008953352743416,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008953543211269,1560,1450008953420538736,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008953645777419,1561,1450008953518977065,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008953742493155,1562,1450008953561712735,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008953851894641,1563,1450008953790218889,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008953941566092,1564,1450008953821768363,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008954039906576,1565,1450008953957185152,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008954144866831,1566,1450008954030257443,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008954249062151,1567,1450008954168048976,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008954341958996,1568,1450008954209971412,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008954442203119,1569,1450008954354368968,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008954543246435,1570,1450008954465942797,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008954640975800,1571,1450008954553453084,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008954743347865,1572,1450008954596109597,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008954846483638,1573,1450008954787139909,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008954942134768,1574,1450008954829888546,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008955045517032,1575,1450008954966698708,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008955145701218,1576,1450008955057577351,/camera1,basic_shapes,8,1,0,-0.0270260759449,0.0902439156406,0.610599690384,-0.000926917571146,0.999834177826,-0.00955299326816,0.0154757227404,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008955242999309,1577,1450008955154524847,/camera1,basic_shapes,8,1,0,-0.0270260759469,0.0902439156825,0.610599690688,-0.00092691751536,0.999834177812,-0.00955299508671,0.0154757225261,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008955344296673,1578,1450008955286723127,/camera1,basic_shapes,8,1,0,-0.0270420277233,0.089866786166,0.61096639116,-0.00262344951119,0.99859418501,0.0508718014847,0.0146571140093,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008955443392973,1579,1450008955386598800,/camera1,basic_shapes,8,1,0,-0.0270273272596,0.0892200996334,0.610476779066,-0.00181825298498,0.999952023612,0.000710274628431,0.00959895520369,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008955544562971,1580,1450008955455772059,/camera1,basic_shapes,8,1,0,-0.027061420301,0.0892155050527,0.612129108761,0.000987251339938,0.992620415067,-0.121000457209,0.00791367697425,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008955642316062,1581,1450008955518195629,/camera1,basic_shapes,8,1,0,-0.0270562428646,0.0887868584843,0.613259476283,-0.00033390761566,0.982651234312,-0.185108997071,0.0114498652278,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008955746044250,1582,1450008955630673984,/camera1,basic_shapes,8,1,0,-0.0269081255407,0.0879490956983,0.611006189924,0.00173509884782,0.989624394404,-0.138226801713,-0.0391650190967,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008955843232282,1583,1450008955731587745,/camera1,basic_shapes,8,1,0,-0.0271399422821,0.0892669471535,0.623789899498,-0.000103998798022,0.989967419641,-0.141238243461,0.00403185031557,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008955943559302,1584,1450008955864146022,/camera1,basic_shapes,8,1,0,-0.0261784487186,0.0869657879497,0.612900645708,-0.0020277703605,0.999222425149,0.0379540660613,-0.0104843739156,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008956040768072,1585,1450008955955677455,/camera1,basic_shapes,8,1,0,-0.0259933893862,0.0860597728468,0.611387773998,0.000232144912079,0.999854784033,-0.0120338559977,0.0120641313238,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008956153374577,1586,1450008955996894367,/camera1,basic_shapes,8,1,0,-0.0259481474717,0.0859649565249,0.610768043217,-0.000908011340719,0.999845642478,-0.00827703804222,0.015471178828,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008956243677666,1587,1450008956118802888,/camera1,basic_shapes,8,1,0,-0.025948868361,0.0849073250845,0.610763426475,-0.00124150484129,0.999897805824,-0.00519693453089,0.0132600318479,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008956344688191,1588,1450008956262472010,/camera1,basic_shapes,8,1,0,-0.0259483939537,0.0838449845504,0.610719668157,-0.0015896472076,0.999939107759,-0.00181991058499,0.0107676237329,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008956446049226,1589,1450008956389197699,/camera1,basic_shapes,8,1,0,-0.0259377172575,0.0828261377455,0.612444819469,-0.00237926156677,0.991993676712,-0.122909971291,0.028914069859,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008956544914103,1590,1450008956487271100,/camera1,basic_shapes,8,1,0,-0.0259540230779,0.0822567717276,0.613178277477,0.000941719260153,0.982794877896,-0.184646061154,-0.00437872652866,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
1450008956643564562,1591,1450008956518596912,/camera1,basic_shapes,8,1,0,-0.0258810093011,0.0821088844706,0.613453212169,-0.00729645177169,0.986183775314,-0.158750301638,0.04676178812,0.044,0.044,0.0088,0.5,0.0,0.5,1.0,1000000000,0,,,0
